userID,username,name,created_at,followers_count,following_count,tweet_count,ESPN_name,conference,state,institution_name
553044407,DuqMBB,Duquesne Basketball,2012-04-13 22:09:42+00:00,10375,438,6779,Duquesne Dukes,Atlantic 10,PA,Duquesne University
183442003,ecubasketball,East Carolina Men’s Basketball,2010-08-27 00:44:51+00:00,12887,102,9259,East Carolina Pirates,American,NC,East Carolina University
2310212678,ETSU_MBB,ETSU Men's Basketball,2014-01-25 15:14:20+00:00,11729,342,14077,East Tennessee State Buccaneers,Southern,TN,East Tennessee State University
761708720,eiubasketball,EIU Men’s Basketball,2012-08-16 14:59:06+00:00,5497,62,3419,Eastern Illinois Panthers,Ohio Valley,IL,Eastern Illinois University
794137549,EKUHoops,EKUHoops,2012-08-31 15:50:13+00:00,13020,831,15527,Eastern Kentucky Colonels,ASUN,KY,Eastern Kentucky University
1268251464222334977,EMU_MBB,Eastern Michigan Men's Basketball,2020-06-03 18:41:43+00:00,3048,193,1641,Eastern Michigan Eagles,Mid-American,MI,Eastern Michigan University
4435709593,EWUMBB,EWU Men's Basketball 🏀,2015-12-02 22:35:48+00:00,7004,166,9316,Eastern Washington Eagles,Big Sky,WA,Eastern Washington University
331184303,ElonMBasketball,Elon Men's Basketball,2011-07-07 19:39:11+00:00,7892,323,14711,Elon Phoenix,Colonial,NC,Elon University
2209468544,UEAthletics_MBB,UE Men's Basketball,2013-11-22 19:47:42+00:00,9266,157,6517,Evansville Purple Aces,Missouri Valley,IN,University of Evansville
76460071,FairfieldMBB,Fairfield Men’s Basketball,2009-09-22 21:44:25+00:00,6224,780,7339,Fairfield Stags,MAAC,CT,Fairfield University
805100521627521024,FDUKnightsMBB,FDU Men's Basketball,2016-12-03 17:24:57+00:00,11961,439,6946,Fairleigh Dickinson Knights,Northeast,NJ,Fairleigh Dickinson University-Metropolitan Campus
39550144,GatorsMBK,Florida Gators Men’s Basketball,2009-05-12 17:37:50+00:00,119495,673,31755,Florida Gators,SEC,FL,University of Florida
2726221854,FAMU_MBB,Florida A&M Men’s Basketball 🏀,2014-08-12 13:31:20+00:00,6777,134,2168,Florida A&M Rattlers,SWAC,FL,Florida Agricultural and Mechanical University
2161511953,FAUMBB,FAU Men's Basketball,2013-10-28 19:51:35+00:00,12543,749,9265,Florida Atlantic Owls,Conference USA,FL,Florida Atlantic University
714574765,FGCU_MBB,FGCU Men's Hoops,2012-07-24 16:42:18+00:00,16724,294,19700,Florida Gulf Coast Eagles,ASUN,FL,Florida Gulf Coast University
323242611,FIUHoops,FIU Men's Basketball,2011-06-24 14:10:40+00:00,6092,253,9837,Florida International Panthers,Conference USA,FL,Florida International University
21407694,FSUHoops,Florida State Men’s Basketball,2009-02-20 15:59:27+00:00,88643,433,28922,Florida State Seminoles,ACC,FL,Florida State University
820057520,FordhamMBB,Fordham Basketball,2012-09-12 18:01:04+00:00,8106,115,10276,Fordham Rams,Atlantic 10,NY,Fordham University
1920604213,FresnoStateMBB,Fresno State Men’s Basketball,2013-09-30 16:24:51+00:00,12762,232,16227,Fresno State Bulldogs,Mountain West,CA,California State University-Fresno
846049302,FurmanHoops,Furman Basketball,2012-09-25 19:00:07+00:00,12554,230,12821,Furman Paladins,Southern,SC,Furman University
2356853526,GWU_MBK,Gardner-Webb Men's Basketball,2014-02-22 20:03:21+00:00,8594,193,4959,Gardner-Webb Runnin' Bulldogs,Big South,NC,Gardner-Webb University
390362724,MasonMBB,George Mason Men's Basketball,2011-10-13 21:25:40+00:00,13225,464,14076,George Mason Patriots,Atlantic 10,VA,George Mason University
731459708,GW_MBB,GW Men's Basketball,2012-08-01 21:07:42+00:00,12340,854,15098,George Washington Colonials,Atlantic 10,DC,George Washington University
81890700,GeorgetownHoops,Georgetown Hoops,2009-10-12 17:40:43+00:00,32045,388,16992,Georgetown Hoyas,Big East,DC,Georgetown University
351092380,UGABasketball,Georgia Basketball,2011-08-08 19:41:02+00:00,44853,417,12357,Georgia Bulldogs,SEC,GA,University of Georgia
1601669708,GSAthletics_MBB,Georgia Southern Men's Basketball,2013-07-17 19:26:51+00:00,9767,100,9166,Georgia Southern Eagles,Sun Belt,GA,Georgia Southern University
3239365390,GeorgiaStateMBB,GSU Men's Basketball,2015-05-06 19:25:46+00:00,10796,210,8991,Georgia State Panthers,Sun Belt,GA,Georgia State University
222156383,GTMBB,Georgia Tech Men’s Basketball,2010-12-02 16:29:55+00:00,26180,353,23001,Georgia Tech Yellow Jackets,ACC,GA,Georgia Institute of Technology-Main Campus
602989093,ZagMBB,Gonzaga Basketball,2012-06-08 19:01:31+00:00,228165,171,9354,Gonzaga Bulldogs,West Coast,WA,Gonzaga University
43222488,GSU_TIGERS,Grambling State Athletics,2009-05-28 23:18:28+00:00,49122,1339,33602,Grambling Tigers,SWAC,LA,Grambling State University
2471133486,GCU_MBB,Grand Canyon Men’s Basketball,2014-04-30 15:19:00+00:00,21726,239,13048,Grand Canyon Lopes,WAC,AZ,Grand Canyon University
42886329,gbphoenixmbb,Green Bay Basketball,2009-05-27 13:55:48+00:00,8523,206,14294,Green Bay Phoenix,Horizon,WI,University of Wisconsin-Green Bay
1543286858,Hampton_MBB,Hampton Men’s Basketball,2013-06-24 13:23:55+00:00,6926,195,4917,Hampton Pirates,Colonial,VA,Hampton University
144896958,HartfordMBB,Hartford Men’s Basketball,2010-05-17 16:01:46+00:00,4872,645,10219,Hartford Hawks,Independents,CT,University of Hartford
168667707,HarvardMBB,Harvard Men’s Basketball,2010-07-20 13:53:59+00:00,12033,104,8136,Harvard Crimson,Ivy,MA,Harvard University
1952704080,HawaiiMBB,HAWAII BASKETBALL,2013-10-10 22:18:34+00:00,11518,233,9961,Hawai'i Rainbow Warriors,Big West,HI,University of Hawaii at Manoa
