userID,username,name,created_at,followers_count,following_count,tweet_count,ESPN_name,conference,state,institution_name
1658296332,UEAthletics_WBB,Evansville Women's Basketball,2013-08-09 18:14:05+00:00,4150,814,4143,Evansville Purple Aces,Missouri Valley,IN,University of Evansville
40292670,GatorsWBK,Gators Women’s Basketball,2009-05-15 17:51:34+00:00,18620,1519,28112,Florida Gators,SEC,FL,University of Florida
1430729515,UGA_WBB,Georgia Basketball 🏀🐶,2013-05-15 15:00:54+00:00,15764,717,9771,Georgia Lady Bulldogs,SEC,GA,University of Georgia
327560035,HartfordWBB,Hartford Hawks Women's Basketball,2011-07-01 19:27:34+00:00,3663,164,7885,Hartford Hawks,Independents,CT,University of Hartford
352550941,HawaiiWBB,Hawai‘i Women's Basketball,2011-08-10 19:43:31+00:00,5293,89,8310,Hawai'i Rainbow Wahine,Big West,HI,University of Hawaii at Manoa
172789911,UHCougarWBB,Houston Women's Basketball,2010-07-30 16:27:14+00:00,8762,294,19329,Houston Cougars,American,TX,University of Houston
351043033,VandalsWBB,Idaho WBB,2011-08-08 18:11:26+00:00,3989,231,9926,Idaho Vandals,Big Sky,ID,University of Idaho
772189351,UIC_WBB,UIC W. Basketball 🔥🏀,2012-08-21 20:17:27+00:00,3150,374,5751,UIC Flames,Missouri Valley,IL,University of Illinois Chicago
45412765,IlliniWBB,Illinois Women's Basketball,2009-06-07 20:10:18+00:00,13425,301,15385,Illinois Fighting Illini,Big Ten,IL,University of Illinois Urbana-Champaign
902089998,IowaWBB,Iowa Women's Basketball,2012-10-24 15:56:31+00:00,63124,289,22751,Iowa Hawkeyes,Big Ten,IA,University of Iowa
436871866,KUWBball,Kansas Women's Basketball,2011-12-14 17:47:14+00:00,12499,249,15986,Kansas Jayhawks,Big 12,KS,University of Kansas
56402878,KentuckyWBB,Kentucky Women’s Basketball,2009-07-13 15:36:47+00:00,51256,972,23868,Kentucky Wildcats,SEC,KY,University of Kentucky
546513940,RaginCajunsWBB,Louisiana Ragin' Cajuns® Women's Basketball,2012-04-06 04:26:14+00:00,6223,1158,11504,Louisiana Ragin' Cajuns,Sun Belt,LA,University of Louisiana at Lafayette
1560760602,ULM_WBB,ULM Women's Basketball,2013-07-01 15:22:54+00:00,5404,376,9875,UL Monroe Warhawks,Sun Belt,LA,University of Louisiana at Monroe
199331680,LouisvilleWBB,Louisville Women’s Basketball,2010-10-06 16:04:48+00:00,47879,349,14953,Louisville Cardinals,ACC,KY,University of Louisville
44691693,BlackBearsWBB,Maine Women's Basketball,2009-06-04 19:09:25+00:00,5791,54,11243,Maine Black Bears,America East,ME,University of Maine
2690486407,ESHawksWBB,Hawk Women's Hoops 🏀,2014-07-29 16:12:32+00:00,1421,351,8662,Maryland-Eastern Shore Lady Hawks,MEAC,MD,University of Maryland Eastern Shore
1720435309,UMBCwbb,UMBC W. Basketball,2013-09-01 22:27:43+00:00,3629,1075,6856,UMBC Retrievers,America East,MD,University of Maryland-Baltimore County
873861104,TerpsWBB,Maryland Women’s Basketball,2012-10-11 15:54:10+00:00,33394,834,24561,Maryland Terrapins,Big Ten,MD,University of Maryland-College Park
1700579846,RiverHawkWBB,UMass Lowell WBB,2013-08-26 01:04:56+00:00,3478,397,8464,UMass Lowell River Hawks,America East,MA,University of Massachusetts-Lowell
288824446,UMassWBB,UMass Women's Basketball,2011-04-27 14:44:50+00:00,6533,476,12446,UMass Minutewomen,Atlantic 10,MA,University of Massachusetts-Amherst
161348589,MemphisWBB,Memphis Women's Basketball,2010-06-30 16:31:41+00:00,7655,405,19661,Memphis Tigers,American,TN,University of Memphis
1689005886,CanesWBB,Hurricanes Women’s Basketball,2013-08-21 19:20:56+00:00,14591,429,21025,Miami Hurricanes,ACC,FL,University of Miami
22643259,umichwbball,Michigan Women’s Basketball,2009-03-03 16:43:24+00:00,34237,440,32174,Michigan Wolverines,Big Ten,MI,University of Michigan-Ann Arbor
378174762,GopherWBB,Minnesota Women's Basketball,2011-09-22 19:25:24+00:00,19677,324,25245,Minnesota Golden Gophers,Big Ten,MN,University of Minnesota-Twin Cities
211267493,OleMissWBB,Ole Miss Women's BB,2010-11-02 19:52:14+00:00,21253,280,25213,Ole Miss Rebels,SEC,MS,University of Mississippi
207229569,MizzouWBB,Mizzou Basketball,2010-10-24 21:01:58+00:00,26413,488,21264,Missouri Tigers,SEC,MO,University of Missouri-Columbia
1244970396115505152,KCRoosWBB,Kansas City Women's Basketball,2020-03-31 12:53:07+00:00,2379,792,2412,Kansas City Roos,Summit League,MO,University of Missouri-Kansas City
260336341,MontanaGrizWBB,Montana Lady Griz,2011-03-03 17:46:14+00:00,5185,101,8669,Montana Lady Griz,Big Sky,MT,The University of Montana
847821883,OmahaWBB,Omaha Women’s Basketball,2012-09-26 17:41:45+00:00,4231,89,9871,Omaha Mavericks,Summit League,NE,University of Nebraska at Omaha
64736595,HuskersWBB,Nebraska WBB,2009-08-11 15:05:30+00:00,33525,668,15444,Nebraska Cornhuskers,Big Ten,NE,University of Nebraska-Lincoln
861798690,UNLVLadyRebels,UNLV Lady Rebels,2012-10-04 18:05:16+00:00,6818,703,10290,UNLV Lady Rebels,Mountain West,NV,University of Nevada-Las Vegas
1702472515,NevadaWBB,Nevada WBB,2013-08-26 17:08:39+00:00,4673,253,9897,Nevada Wolf Pack,Mountain West,NV,University of Nevada-Reno
291765864,UNHWBB,New Hampshire Women's Basketball,2011-05-02 15:44:39+00:00,4878,692,5459,New Hampshire Wildcats,America East,NH,University of New Hampshire-Main Campus
2273472757,UNMLoboWBB,Lobo Women's Basketball,2014-01-02 19:37:40+00:00,6623,300,10790,New Mexico Lobos,Mountain West,NM,University of New Mexico-Main Campus
2436102780,PrivateersWBB,New Orleans Women's Basketball,2014-04-09 22:11:32+00:00,1627,239,5210,New Orleans Privateers,Southland,LA,University of New Orleans
34360658,UNAHOOPS,North Alabama WBB,2009-04-22 18:56:10+00:00,6140,399,6016,North Alabama Lions,ASUN,AL,University of North Alabama
770171222,UNCAvlWBB,Asheville Women's Basketball,2012-08-20 20:27:18+00:00,8157,3430,6671,UNC Asheville Bulldogs,Big South,NC,University of North Carolina at Asheville
211645320,UNCWwomenshoops,UNCW Women's Basketball,2010-11-03 21:11:49+00:00,5317,233,12665,UNC Wilmington Seahawks,Colonial,NC,University of North Carolina Wilmington
24732831,uncwbb,Carolina Women's Basketball,2009-03-16 17:41:45+00:00,35512,793,20517,North Carolina Tar Heels,ACC,NC,University of North Carolina at Chapel Hill
66499490,UNDwbasketball,North Dakota Women's Basketball,2009-08-17 21:56:06+00:00,4789,231,9640,North Dakota Fighting Hawks,Summit League,ND,University of North Dakota
621961715,OspreyWBB,UNF Women's Basketball,2012-06-29 14:50:32+00:00,7027,640,9500,North Florida Ospreys,ASUN,FL,University of North Florida
152497586,MeanGreenWBB,UNT Women's Basketball,2010-06-06 03:22:13+00:00,7389,500,11163,North Texas Mean Green,Conference USA,TX,University of North Texas
373549892,UNC_BearsWBB,UNC Bears WBB,2011-09-14 19:43:30+00:00,3772,187,8796,Northern Colorado Bears,Big Sky,CO,University of Northern Colorado
42892785,UNIwbb,UNI Women’s Hoops,2009-05-27 14:27:37+00:00,5724,203,11626,Northern Iowa Panthers,Missouri Valley,IA,University of Northern Iowa
34428499,ndwbb,Notre Dame WBB,2009-04-22 22:44:27+00:00,60407,267,24543,Notre Dame Fighting Irish,ACC,IN,University of Notre Dame
184859323,OU_WBBall,Oklahoma Basketball,2010-08-30 17:20:18+00:00,37289,591,21900,Oklahoma Sooners,Big 12,OK,University of Oklahoma-Norman Campus
76082864,OregonWBB,Oregon Women’s Basketball,2009-09-21 17:19:13+00:00,46581,509,29416,Oregon Ducks,Pac-12,OR,University of Oregon
65398070,PennWBB,Penn WBB,2009-08-13 16:11:18+00:00,10309,848,15807,Pennsylvania Quakers,Ivy,PA,University of Pennsylvania
40031458,Pitt_WBB,Pitt Basketball,2009-05-14 16:44:08+00:00,11455,1011,17328,Pittsburgh Panthers,ACC,PA,University of Pittsburgh-Pittsburgh Campus
2733747424,PortlandWBB,Portland Pilots Women's Basketball,2014-08-04 23:23:14+00:00,3555,1157,4783,Portland Pilots,West Coast,OR,University of Portland
44725142,RhodyWBB,Rhody WBB,2009-06-04 21:12:53+00:00,5786,495,9780,Rhode Island Rams,Atlantic 10,RI,University of Rhode Island
36745074,SpiderWBBall,Richmond Women’s Basketball,2009-04-30 19:16:17+00:00,5321,560,16442,Richmond Spiders,Atlantic 10,VA,University of Richmond
47758968,USDwbb,San Diego Women's Basketball,2009-06-16 22:37:25+00:00,5182,2180,7192,San Diego Toreros,West Coast,CA,University of San Diego
2657318696,USFDonsWBB,USF Women's Basketball,2014-07-18 17:59:53+00:00,3980,314,6229,San Francisco Dons,West Coast,CA,University of San Francisco
1503706866,SouthAlabamaWBB,South Alabama Women's Basketball 🏀,2013-06-11 14:27:37+00:00,7077,483,14131,South Alabama Jaguars,Sun Belt,AL,University of South Alabama
333682008,upstateWBB,USC Upstate Women’s Basketball,2011-07-11 22:35:41+00:00,6410,1382,6066,South Carolina Upstate Spartans,Big South,SC,University of South Carolina-Upstate
89492950,GamecockWBB,South Carolina Women's Basketball,2009-11-12 17:23:36+00:00,116228,367,26912,South Carolina Gamecocks,SEC,SC,University of South Carolina-Columbia
1514559769,SDCoyotesWBB,South Dakota Women’s Basketball,2013-06-13 21:41:36+00:00,9222,678,10856,South Dakota Coyotes,Summit League,SD,University of South Dakota
188461843,USFWBB,USF W. Basketball,2010-09-08 19:57:03+00:00,11411,574,19412,South Florida Bulls,American,FL,University of South Florida
323291174,USCWBB,USC Women's Basketball,2011-06-24 15:45:15+00:00,10608,192,12545,USC Trojans,Pac-12,CA,University of Southern California
1030274221304373248,usiwbb,USI Women’s Basketball,2018-08-17 02:04:50+00:00,1886,174,964,Southern Indiana Screaming Eagles,Ohio Valley,IN,University of Southern Indiana
397035073,TommieWBBall,St. Thomas Women's Basketball,2011-10-24 04:22:52+00:00,3213,155,6398,St. Thomas - Minnesota Tommies,Summit League,MN,University of St Thomas
59554532,GoMocsWBK,Chattanooga WBB,2009-07-23 18:57:29+00:00,7671,1118,7513,Chattanooga Mocs,Southern,TN,The University of Tennessee-Chattanooga
633058266,UTMartinWBB,UT Martin Women’s Basketball,2012-07-11 15:21:13+00:00,4611,460,2081,UT Martin Skyhawks,Ohio Valley,TN,The University of Tennessee-Martin
245536839,LadyVol_Hoops,Lady Vols Basketball,2011-01-31 22:40:38+00:00,97457,430,28143,Tennessee Lady Volunteers,SEC,TN,The University of Tennessee-Knoxville
386650553,UTAMavsWBB,UTA Lady Mavs,2011-10-07 17:07:07+00:00,5925,810,7867,UT Arlington Mavericks,WAC,TX,The University of Texas at Arlington
26803607,TexasWBB,Texas Women's Basketball,2009-03-26 17:49:48+00:00,42561,302,23255,Texas Longhorns,Big 12,TX,The University of Texas at Austin
415159709,UTEPWBB,UTEP Women’s Basketball,2011-11-18 00:03:56+00:00,6625,343,19658,UTEP Miners,Conference USA,TX,The University of Texas at El Paso
479679098,UTSAWBB,UTSA Women’s Basketball,2012-01-31 17:04:23+00:00,5331,263,8107,UTSA Roadrunners,Conference USA,TX,The University of Texas at San Antonio
718784292,UIWWBB,UIW Women's Basketball,2012-07-26 21:18:11+00:00,3438,193,4267,Incarnate Word Cardinals,Southland,TX,University of the Incarnate Word
28365984,Pacific_Hoops,Pacific Women's Hoops,2009-04-02 16:16:13+00:00,3577,489,10125,Pacific Tigers,West Coast,OR,Pacific University
305727396,ToledoWBB,Toledo Women's Basketball,2011-05-26 18:08:28+00:00,8753,772,12042,Toledo Rockets,Mid-American,OH,University of Toledo
42964432,UTAHWBB,Utah Women’s Basketball,2009-05-27 20:43:32+00:00,8292,357,16463,Utah Utes,Pac-12,UT,University of Utah
48731667,UVMwbb,UVM Women's Basketball,2009-06-19 15:16:48+00:00,4263,839,7308,Vermont Catamounts,America East,VT,University of Vermont
414995139,UVAWomensHoops,Virginia Women's Basketball,2011-11-17 19:23:59+00:00,10297,382,12463,Virginia Cavaliers,ACC,VA,University of Virginia-Main Campus
37716042,UW_WBB,Washington Women’s Basketball,2009-05-04 18:06:56+00:00,14853,160,22931,Washington Huskies,Pac-12,WA,University of Washington-Seattle Campus
42886682,gbphoenixwbb,Green Bay Women’s Basketball,2009-05-27 13:57:30+00:00,6553,233,12361,Green Bay Phoenix,Horizon,WI,University of Wisconsin-Green Bay
45891626,BadgerWBB,Wisconsin Basketball,2009-06-09 17:39:07+00:00,12846,174,20879,Wisconsin Badgers,Big Ten,WI,University of Wisconsin-Madison
338545730,MKE_WBB,Milwaukee Women's Basketball,2011-07-19 18:55:22+00:00,4370,454,7822,Milwaukee Panthers,Horizon,WI,University of Wisconsin-Milwaukee
410031518,wyo_wbb,Wyoming Cowgirl Basketball,2011-11-11 15:02:07+00:00,7183,118,10174,Wyoming Cowgirls,Mountain West,WY,University of Wyoming
630517472,USUWBasketball,USU Women's Hoops,2012-07-08 21:00:02+00:00,3674,185,10607,Utah State Aggies,Mountain West,UT,Utah State University
744953212281593856,UtahTech_WBB,Utah Tech Women's Basketball,2016-06-20 18:01:01+00:00,3468,2143,2332,Utah Tech Trailblazers,WAC,UT,Utah Tech University
1686766507,UVUwbb,UVU Women's Basketball,2013-08-20 21:25:48+00:00,2313,208,3884,Utah Valley Wolverines,WAC,UT,Utah Valley University
70947238,ValpoWBB,Valpo Women’s Basketball,2009-09-02 12:06:48+00:00,3760,745,7892,Valparaiso Beacons,Missouri Valley,IN,Valparaiso University
21338010,VandyWBB,Vanderbilt WBB,2009-02-19 20:55:54+00:00,12634,394,18717,Vanderbilt Commodores,SEC,TN,Vanderbilt University
937168172,novawbb,Villanova WBB,2012-11-09 15:37:30+00:00,11983,259,14035,Villanova Wildcats,Big East,PA,Villanova University
51052838,VCUWBB,VCU Women's Basketball,2009-06-26 13:20:36+00:00,2933,391,2983,VCU Rams,Atlantic 10,VA,Virginia Commonwealth University
244187798,HokiesWBB,Virginia Tech Women's Basketball,2011-01-28 18:37:47+00:00,18295,298,14281,Virginia Tech Hokies,ACC,VA,Virginia Polytechnic Institute and State University
553831465,WagnerWHoops,Wagner Women’s Basketball,2012-04-14 20:56:18+00:00,6833,784,5698,Wagner Seahawks,Northeast,NY,Wagner College
82620093,WakeWBB,Wake Forest Women's Basketball,2009-10-15 13:44:27+00:00,10842,471,15792,Wake Forest Demon Deacons,ACC,NC,Wake Forest University
210133397,WSUCougarWBB,WSU Cougar Women's 🏀,2010-10-30 17:08:50+00:00,8694,307,16087,Washington State Cougars,Pac-12,WA,Washington State University
57076457,WeberStateWBB,Weber State WBB,2009-07-15 17:22:43+00:00,3883,212,3943,Weber State Wildcats,Big Sky,UT,Weber State University
1480316438,WVUWBB,WVU Women's Basketball,2013-06-03 18:09:39+00:00,18133,776,17863,West Virginia Mountaineers,Big 12,WV,West Virginia University
3344900559,CatamountWBB,Western Carolina WBB,2015-06-25 02:04:04+00:00,6255,952,2454,Western Carolina Catamounts,Southern,NC,Western Carolina University
310473871,WIUWBB,WIU Women's Basketball,2011-06-03 20:21:58+00:00,4173,194,9663,Western Illinois Leathernecks,Summit League,IL,Western Illinois University
1398070116,LadyTopperHoops,WKU Women’s Basketball,2013-05-02 20:06:38+00:00,7681,213,18921,Western Kentucky Lady Toppers,Conference USA,KY,Western Kentucky University
2847006927,WMU_WBB,WMU Women's BBall,2014-10-27 17:55:30+00:00,4560,489,8319,Western Michigan Broncos,Mid-American,MI,Western Michigan University
932998178,GoShockersWBB,Wichita State Women’s Basketball,2012-11-07 21:37:46+00:00,5749,169,6979,Wichita State Shockers,American,KS,Wichita State University
365606451,WMTribeWBB,William & Mary Tribe Women's Basketball,2011-08-31 18:30:24+00:00,5874,696,7355,William & Mary Tribe,Colonial,VA,William & Mary
385019084,WinthropWBB,Winthrop WBB,2011-10-04 18:41:52+00:00,4259,418,3567,Winthrop Eagles,Big South,SC,Winthrop University
2590068895,Wofford_WBB,WOFFORD WBB,2014-06-26 18:21:44+00:00,8558,1489,5430,Wofford Terriers,Southern,SC,Wofford College
3835298266,WSUWBasketball,Wright State Women’s Basketball,2015-10-01 17:03:44+00:00,4538,378,4049,Wright State Raiders,Horizon,OH,Wright State University-Main Campus
1614320550,XavierWBB,Xavier Women's Basketball,2013-07-23 04:18:31+00:00,8505,253,8355,Xavier Musketeers,Big East,OH,Xavier University
366237769,YaleWBasketball,Yale Women’s Basketball,2011-09-01 20:33:06+00:00,7868,347,7528,Yale Bulldogs,Ivy,CT,Yale University
42917746,YSUWomensHoops,Youngstown State WBB🐧,2009-05-27 16:28:54+00:00,6369,161,8911,Youngstown State Penguins,Horizon,OH,Youngstown State University
